Subject,Course,Section,Room,Instructor,Credits,Classes/week,Instructor preference,Instructor Time preference,Course Time preference,,Course
CSCI,43500,2,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,1,,,Morning,,CSCI 43500
CSCI,49355,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,2,,,Afternoon,,CSCI 49355
CSCI,49362,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,2,,,Evening,,CSCI 49362
CSCI,49376,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,1,,,Morning,,CSCI 49376
CSCI,49378,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,2,,,Afternoon,,CSCI 49378
CSCI,49379,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,2,,,Evening,,CSCI 49379
CSCI,49380,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,1,,,Evening,,CSCI 49380
CSCI,49900,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",4,2,,,Morning,,CSCI 49900
CSCI,49900,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",4,1,,,Afternoon,,CSCI 49900
CSCI,49900,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",4,2,,,Evening,,CSCI 49900
CSCI,70500,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,2,,,Morning,,CSCI 70500
CSCI,72200,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,2,,,Evening,,CSCI 72200
CSCI,74000,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,2,,,Afternoon,,CSCI 74000
CSCI,76000,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,1,,,Morning,,CSCI 76000
CSCI,79502,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",3,1,,,Morning,,CSCI 79502
CSCI,79526,1,"North Bldg 1001E,West Bldg W116,North Bldg 1001C,North Bldg 1001A,ThomHunter 408,North Bldg 118,North Bldg 510,ThomHunter 505,ThomHunter 502,North Bldg C002,North Bldg 1516,North Bldg C108,West Bldg W412,North Bldg 1001B,North Bldg C109,ThomHunter 414,North Bldg C107","Shen Xiaoke,Dey Soumik,Xie Lei,Foster Brandon,Pajela Gilbert,Weiss Stewart,Makki Mahdi S,Shankar Subash,Maryash Gennadiy,Lam Alvin,Liu Bonan,Mneimneh Saadeddine,Navarrette Jordi A.,Schweitzer Eric,Avshalumov Ariel,Nguyen Minh H.,Shostak Pavel,Zhang Xiaojie,Zamansky Michael,Oyekoya Oyewole Kayode,El Sayed Ali,Debroy Saptarshi,Mock Wendy,Nikolaev Alexey,Rothstein Jennifer Corey,Wine Stanley J,Kannan Raman,Zamfirescu Christina M,Raja Anita,Khatchadourian Raffi Takvor,Howitt Katherine Gandolfo,Dang Trami K,Vazquez-Abad Felisa Josefina,Grezes Felix,Korpan Raj Mohan,Tojeira Justin,Canizales Jaime",2,2,,,Evening,,CSCI 79526
DAN,10200,1,ThomHunter 700,Arnold Quilan matthew,2,1,,,Afternoon,,DAN 10200
DAN,35265,1,ThomHunter 700,Arnold Quilan matthew,2,2,,,Afternoon,,DAN 35265
ECO,29601,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Afternoon,,ECO 29601
ECO,30100,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Afternoon,,ECO 30100
ECO,31000,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Afternoon,,ECO 31000
ECO,33500,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Afternoon,,ECO 33500
ECO,34100,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Evening,,ECO 34100
ECO,34500,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Morning,,ECO 34500
ECO,35500,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Afternoon,,ECO 35500
ECO,39556,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Morning,,ECO 39556
ECO,70000,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Afternoon,,ECO 70000
ECO,70100,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Evening,,ECO 70100
ECO,72400,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Afternoon,,ECO 72400
ECO,76100,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,1,,,Evening,,ECO 76100
ECO,79584,1,"West Bldg W116,North Bldg 305,West Bldg W113,West Bldg W415,North Bldg C114,West Bldg W503,North Bldg 531","Ghosh Prabuddha,Basu Karna,Chatterjee Bipasha,Tan Christine Ee Lyn,Pollack Arabella Judith Dawn,Ma Henry Paclian,George Lisa,Colman Gregory Joseph,Nyman Ingmar,Mclaughlin Kenneth J,Ozsoy Mehlika",2,2,,,Morning,,ECO 79584
ENGL,25031,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",2,1,,,Evening,,ENGL 25031
ENGL,25147,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",2,2,,,Evening,,ENGL 25147
ENGL,25200,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",2,2,,,Morning,,ENGL 25200
ENGL,31400,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",2,1,,,Afternoon,,ENGL 31400
ENGL,31985,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",3,1,,,Morning,,ENGL 31985
ENGL,32354,1,"ThomHunter 407,North Bldg C103,West Bldg W611,ThomHunter 408,West Bldg W1143,West Bldg W522,North Bldg 705,East Bldg E922,ThomHunter 505,West Bldg W1242,West Bldg W1222,North Bldg C100,West Bldg W509,West Bldg W413","Rempe Sara E,Israel Nico,Eidelberg Robert Arnold,Allred Jeffrey B.,Connor Rebecca E,Park Alison Roh,Nunez Elizabeth A,Alfar Cristina Leon,Sayrafiezadeh Said,Neary Janet Eileen,Nims Kelly,Craig Collin L.,Carey Peter P,Greenberg Lynne A,Cunningham Nijah N,Shavitz Benjamin",2,2,,,Morning,,ENGL 32354
