course,sections,rooms,instructors,time,credits
MEDP 28200,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Morning,3
MEDP 28200,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Evening,3
MEDP 29981,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Afternoon,3
MEDP 31100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Morning,4
MEDP 33100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Afternoon,3
MEDP 39925,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Evening,4
MEDP 45100,1,"North Bldg 470,North Bldg 432,North Bldg 503A,North Bldg 433B,North Bldg 1001F,North Bldg 436","Thakur Shanti K.,Ramos Mark Herman,Cheng Anita,Lucas Martin,Tammen Hans,Gold Tami,Arnold Alice,Serry Ramin Cyrus,Fermaglich Mollie,Jackson Peter,Hunter Karen L,Cokkinos Michael",Evening,3
MEDPL 20100,1,North Bldg 503,"Lewis Nicole ELIZABETH,Paron Katina",Evening,3
MEDPL 37700,1,North Bldg 503,"Lewis Nicole ELIZABETH,Paron Katina",Evening,3
MHC 10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",Morning,2
MHC 10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",Afternoon,2
MHC 10000,2,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",Evening,2
MHC 20000,3,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",Afternoon,2
MHC 20000,3,"East Bldg E631,North Bldg C103,West Bldg W509A,North Bldg 1501,North Bldg 1602","Alexandratos Spiro D,Buonaiuto Frank,Wheeler Dustin Douglass-Jan,Tomasch Sylvia,Gillespie Benjamin Ancel,Devany Matthew,Neary Janet Eileen,Jankowski Patrick Campbell,Sviridov Lev Alexander",Evening,2
MLS 45000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,2
MLS 45000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Afternoon,2
MLS 45000,2,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Evening,2
MLS 49000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Afternoon,3
MLS 61000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,3
MLS 63000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,1
MLS 63200,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Evening,4
MLS 63500,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Evening,2
MLS 64000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,2
MLS 64400,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Evening,1
MLS 64700,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,1
MLS 70100,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,3
MLS 71000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,3
MLS 72000,1,"Brook E E104,Brook W 232,Brook E E101,Brook E E102","Schreiner Ryan Peter,Mataprasad Veronica Indira,Feratovic Rusmir,Labasin Marc V,Mahajan Muktar,McNair Sean A,Mahajan Shahana",Morning,3
MLSP 30000,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,2
MLSP 34900,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,2
MLSP 34900,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Evening,2
MLSP 35100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Morning,2
MLSP 35100,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,2
MLSP 35100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Evening,2
MLSP 35500,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Morning,2
MLSP 35500,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,2
MLSP 35500,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Evening,2
MLSP 36100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Morning,3
MLSP 36100,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,3
MLSP 41000,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Afternoon,3
MLSP 43000,2,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Morning,2
MLSP 45700,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Morning,3
MLSP 45700,1,"Brook E E105,Brook E E016,Brook E E101,Brook E E106,Brook E E102,Brook W 232,Brook W 235,North Bldg 1001G","Raffaniello Robert D,Ryan Patricia A,Cupiola Richard,Chiriboga Luis,Rodriguez Morales Abigail,Einheber Steven,Sabharwal Hemant Kant,Mahajan Muktar,Euler Chad William,Gutala Ramana Venkata,Mahajan Shahana,Powell Vivien",Evening,3
MUS 64100,2,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,1
MUS 64300,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,1
MUS 64300,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,1
MUS 68100,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,3
MUS 68200,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,3
MUS 68300,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,3
MUS 68400,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,3
MUS 70000,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,3
MUS 71000,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,2
MUS 71100,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,2
MUS 71100,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,2
MUS 71300,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,2
MUS 71400,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,2
MUS 71500,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,2
MUS 71600,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,2
MUS 71703,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,2
MUS 71804,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,2
MUS 72100,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,3
MUS 72400,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,3
MUS 73800,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,3
MUS 74069,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Evening,2
MUS 75100,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Afternoon,3
MUS 76084,1,"North Bldg 405,North Bldg 635,North Bldg 431,North Bldg 407,North Bldg 404,North Bldg 521,North Bldg 416","Fulmer David Charles,Keberle Ryan D.,Burstein Poundie L.,Ewell Philip Adrian,Coppola Catherine,Farrin Suzanne Marie,Mahoney Shafer,Burleson Geoffrey,Cabrini Michele,Hampton Barbara,Rezenda Lopes Joao Luiz,Spicer Mark S",Morning,3
